round,emission_micro,total_supply_micro,halving_index
8473,0,272507,4
8474,0,272507,4
8475,0,272507,4
8476,6,272513,4
8477,0,272513,4
8478,0,272513,4
8479,0,272513,4
8480,6,272519,4
8481,0,272519,4
8482,0,272519,4
8483,6,272525,4
8484,0,272525,4
8485,0,272525,4
8486,0,272525,4
8487,0,272525,4
8488,0,272525,4
8489,0,272525,4
8490,0,272525,4
8491,0,272525,4
8492,0,272525,4
8493,0,272525,4
8494,0,272525,4
8495,0,272525,4
8496,0,272525,4
8497,0,272525,4
8498,0,272525,4
8499,0,272525,4
8500,0,272525,4
8501,0,272525,4
8502,0,272525,4
8503,0,272525,4
8504,0,272525,4
8505,0,272525,4
8506,0,272525,4
8507,0,272525,4
8508,0,272525,4
8509,0,272525,4
8510,0,272525,4
8511,0,272525,4
8512,0,272525,4
8513,0,272525,4
8514,0,272525,4
8515,0,272525,4
8516,6,272531,4
8517,0,272531,4
8518,0,272531,4
8519,0,272531,4
8520,0,272531,4
8521,0,272531,4
8522,0,272531,4
8523,0,272531,4
8524,0,272531,4
8525,0,272531,4
8526,0,272531,4
8527,0,272531,4
8528,0,272531,4
8529,6,272537,4
8530,0,272537,4
8531,0,272537,4
8532,0,272537,4
8533,0,272537,4
8534,0,272537,4
8535,0,272537,4
8536,0,272537,4
8537,0,272537,4
8538,0,272537,4
8539,0,272537,4
8540,0,272537,4
8541,0,272537,4
8542,0,272537,4
8543,6,272543,4
8544,0,272543,4
8545,6,272549,4
8546,0,272549,4
8547,0,272549,4
8548,0,272549,4
8549,0,272549,4
8550,0,272549,4
8551,0,272549,4
8552,6,272555,4
8553,0,272555,4
8554,0,272555,4
8555,0,272555,4
8556,0,272555,4
8557,0,272555,4
8558,0,272555,4
8559,0,272555,4
8560,0,272555,4
8561,0,272555,4
8562,0,272555,4
8563,0,272555,4
8564,0,272555,4
8565,0,272555,4
8566,0,272555,4
8567,6,272561,4
8568,0,272561,4
8569,0,272561,4
8570,0,272561,4
8571,0,272561,4
8572,6,272567,4
8573,0,272567,4
8574,0,272567,4
8575,0,272567,4
8576,0,272567,4
8577,0,272567,4
8578,0,272567,4
8579,0,272567,4
8580,0,272567,4
8581,0,272567,4
8582,0,272567,4
8583,0,272567,4
8584,0,272567,4
8585,0,272567,4
8586,0,272567,4
8587,0,272567,4
8588,0,272567,4
8589,0,272567,4
8590,0,272567,4
8591,0,272567,4
8592,0,272567,4
8593,0,272567,4
8594,0,272567,4
8595,0,272567,4
8596,0,272567,4
8597,0,272567,4
8598,0,272567,4
8599,0,272567,4
8600,0,272567,4
8601,0,272567,4
8602,0,272567,4
8603,0,272567,4
8604,0,272567,4
8605,0,272567,4
8606,0,272567,4
8607,0,272567,4
8608,0,272567,4
8609,0,272567,4
8610,0,272567,4
8611,0,272567,4
8612,0,272567,4
8613,0,272567,4
8614,6,272573,4
8615,0,272573,4
8616,0,272573,4
8617,0,272573,4
8618,6,272579,4
8619,0,272579,4
8620,0,272579,4
8621,0,272579,4
8622,6,272585,4
8623,0,272585,4
8624,0,272585,4
8625,0,272585,4
8626,0,272585,4
8627,0,272585,4
8628,0,272585,4
8629,0,272585,4
8630,0,272585,4
8631,6,272591,4
8632,0,272591,4
8633,0,272591,4
8634,0,272591,4
8635,6,272597,4
8636,0,272597,4
8637,0,272597,4
8638,0,272597,4
8639,0,272597,4
8640,0,272597,4
8641,0,272597,4
8642,0,272597,4
8643,0,272597,4
8644,0,272597,4
8645,0,272597,4
8646,0,272597,4
8647,0,272597,4
8648,0,272597,4
8649,0,272597,4
8650,0,272597,4
8651,0,272597,4
8652,0,272597,4
8653,0,272597,4
8654,0,272597,4
8655,0,272597,4
8656,6,272603,4
8657,0,272603,4
8658,0,272603,4
8659,0,272603,4
8660,0,272603,4
8661,6,272609,4
8662,0,272609,4
8663,0,272609,4
8664,0,272609,4
8665,0,272609,4
8666,0,272609,4
8667,0,272609,4
8668,0,272609,4
8669,0,272609,4
8670,0,272609,4
8671,0,272609,4
8672,0,272609,4
8673,0,272609,4
8674,0,272609,4
8675,0,272609,4
8676,0,272609,4
8677,6,272615,4
8678,0,272615,4
8679,0,272615,4
8680,0,272615,4
8681,0,272615,4
8682,6,272621,4
8683,0,272621,4
8684,0,272621,4
8685,0,272621,4
8686,0,272621,4
8687,0,272621,4
8688,0,272621,4
8689,0,272621,4
8690,6,272627,4
8691,0,272627,4
8692,0,272627,4
8693,6,272633,4
8694,0,272633,4
8695,0,272633,4
8696,0,272633,4
8697,0,272633,4
8698,0,272633,4
8699,0,272633,4
8700,0,272633,4
8701,0,272633,4
8702,0,272633,4
8703,0,272633,4
8704,0,272633,4
8705,6,272639,4
8706,0,272639,4
8707,0,272639,4
8708,0,272639,4
8709,0,272639,4
8710,0,272639,4
8711,0,272639,4
8712,0,272639,4
8713,0,272639,4
8714,0,272639,4
8715,0,272639,4
8716,0,272639,4
8717,0,272639,4
8718,0,272639,4
8719,6,272645,4
8720,0,272645,4
8721,0,272645,4
8722,0,272645,4
8723,6,272651,4
8724,0,272651,4
8725,0,272651,4
8726,0,272651,4
8727,0,272651,4
8728,0,272651,4
8729,0,272651,4
8730,0,272651,4
8731,0,272651,4
8732,0,272651,4
8733,0,272651,4
8734,0,272651,4
8735,0,272651,4
8736,0,272651,4
8737,6,272657,4
8738,0,272657,4
8739,0,272657,4
8740,0,272657,4
8741,0,272657,4
8742,0,272657,4
8743,0,272657,4
8744,0,272657,4
8745,0,272657,4
8746,0,272657,4
8747,6,272663,4
8748,0,272663,4
8749,0,272663,4
8750,0,272663,4
8751,0,272663,4
8752,0,272663,4
8753,0,272663,4
8754,0,272663,4
8755,0,272663,4
8756,0,272663,4
8757,0,272663,4
8758,0,272663,4
8759,0,272663,4
8760,0,272663,4
8761,0,272663,4
8762,6,272669,4
8763,0,272669,4
8764,0,272669,4
8765,0,272669,4
8766,0,272669,4
8767,0,272669,4
8768,0,272669,4
8769,6,272675,4
8770,0,272675,4
8771,0,272675,4
8772,0,272675,4
8773,0,272675,4
8774,0,272675,4
8775,0,272675,4
8776,0,272675,4
8777,0,272675,4
8778,0,272675,4
8779,6,272681,4
8780,0,272681,4
8781,0,272681,4
8782,0,272681,4
8783,0,272681,4
8784,0,272681,4
8785,0,272681,4
8786,0,272681,4
8787,0,272681,4
8788,0,272681,4
8789,0,272681,4
8790,0,272681,4
8791,0,272681,4
8792,0,272681,4
8793,0,272681,4
8794,0,272681,4
8795,0,272681,4
8796,6,272687,4
8797,0,272687,4
8798,0,272687,4
8799,0,272687,4
8800,0,272687,4
8801,0,272687,4
8802,6,272693,4
8803,0,272693,4
8804,0,272693,4
8805,0,272693,4
8806,0,272693,4
8807,0,272693,4
8808,0,272693,4
8809,0,272693,4
8810,0,272693,4
8811,0,272693,4
8812,0,272693,4
8813,0,272693,4
8814,0,272693,4
8815,6,272699,4
8816,0,272699,4
8817,0,272699,4
8818,0,272699,4
8819,0,272699,4
8820,0,272699,4
8821,0,272699,4
8822,0,272699,4
8823,0,272699,4
8824,6,272705,4
8825,0,272705,4
8826,0,272705,4
8827,0,272705,4
8828,0,272705,4
8829,0,272705,4
8830,0,272705,4
8831,0,272705,4
8832,0,272705,4
8833,0,272705,4
8834,0,272705,4
8835,0,272705,4
8836,0,272705,4
8837,6,272711,4
8838,0,272711,4
8839,0,272711,4
8840,0,272711,4
8841,0,272711,4
8842,0,272711,4
8843,0,272711,4
8844,0,272711,4
8845,0,272711,4
8846,0,272711,4
8847,0,272711,4
8848,0,272711,4
8849,0,272711,4
8850,0,272711,4
8851,0,272711,4
8852,0,272711,4
8853,0,272711,4
8854,0,272711,4
8855,6,272717,4
8856,0,272717,4
8857,0,272717,4
8858,0,272717,4
8859,0,272717,4
8860,0,272717,4
8861,0,272717,4
8862,0,272717,4
8863,0,272717,4
8864,0,272717,4
8865,0,272717,4
8866,0,272717,4
8867,0,272717,4
8868,6,272723,4
8869,0,272723,4
8870,0,272723,4
8871,0,272723,4
8872,0,272723,4
8873,0,272723,4
8874,0,272723,4
8875,0,272723,4
8876,0,272723,4
8877,0,272723,4
8878,0,272723,4
8879,0,272723,4
8880,0,272723,4
8881,0,272723,4
8882,0,272723,4
8883,0,272723,4
8884,0,272723,4
8885,0,272723,4
8886,0,272723,4
8887,0,272723,4
8888,0,272723,4
8889,0,272723,4
8890,0,272723,4
8891,0,272723,4
8892,0,272723,4
8893,0,272723,4
8894,0,272723,4
8895,0,272723,4
8896,6,272729,4
8897,0,272729,4
8898,0,272729,4
8899,0,272729,4
8900,0,272729,4
8901,0,272729,4
8902,0,272729,4
8903,0,272729,4
8904,0,272729,4
8905,0,272729,4
8906,0,272729,4
8907,0,272729,4
8908,0,272729,4
8909,0,272729,4
8910,0,272729,4
8911,0,272729,4
8912,0,272729,4
8913,0,272729,4
8914,0,272729,4
8915,0,272729,4
8916,0,272729,4
8917,0,272729,4
8918,0,272729,4
8919,0,272729,4
8920,0,272729,4
8921,0,272729,4
8922,0,272729,4
8923,0,272729,4
8924,0,272729,4
8925,0,272729,4
8926,0,272729,4
8927,0,272729,4
8928,0,272729,4
8929,0,272729,4
8930,0,272729,4
8931,0,272729,4
8932,0,272729,4
8933,0,272729,4
8934,0,272729,4
8935,0,272729,4
8936,0,272729,4
8937,0,272729,4
8938,6,272735,4
8939,0,272735,4
8940,0,272735,4
8941,0,272735,4
8942,0,272735,4
8943,0,272735,4
8944,0,272735,4
8945,0,272735,4
8946,0,272735,4
8947,0,272735,4
8948,0,272735,4
8949,0,272735,4
8950,0,272735,4
8951,0,272735,4
8952,0,272735,4
8953,0,272735,4
8954,0,272735,4
8955,0,272735,4
8956,0,272735,4
8957,0,272735,4
8958,0,272735,4
8959,0,272735,4
8960,0,272735,4
8961,0,272735,4
8962,0,272735,4
8963,0,272735,4
8964,0,272735,4
8965,0,272735,4
8966,0,272735,4
8967,0,272735,4
8968,0,272735,4
8969,0,272735,4
8970,6,272741,4
8971,0,272741,4
8972,0,272741,4
8973,6,272747,4
8974,0,272747,4
8975,0,272747,4
8976,0,272747,4
8977,0,272747,4
8978,0,272747,4
8979,0,272747,4
8980,6,272753,4
8981,0,272753,4
8982,0,272753,4
8983,0,272753,4
8984,0,272753,4
8985,0,272753,4
8986,0,272753,4
8987,6,272759,4
8988,0,272759,4
8989,0,272759,4
8990,0,272759,4
8991,0,272759,4
8992,0,272759,4
8993,0,272759,4
8994,0,272759,4
8995,0,272759,4
8996,0,272759,4
8997,0,272759,4
8998,0,272759,4
8999,0,272759,4
9000,0,272759,4
9001,0,272759,4
9002,0,272759,4
9003,0,272759,4
9004,0,272759,4
9005,0,272759,4
9006,0,272759,4
9007,0,272759,4
9008,0,272759,4
9009,0,272759,4
9010,6,272765,4
9011,0,272765,4
9012,0,272765,4
9013,0,272765,4
9014,0,272765,4
9015,0,272765,4
9016,0,272765,4
9017,0,272765,4
9018,6,272771,4
9019,0,272771,4
9020,0,272771,4
9021,0,272771,4
9022,0,272771,4
9023,0,272771,4
9024,0,272771,4
9025,0,272771,4
9026,0,272771,4
9027,0,272771,4
9028,0,272771,4
9029,0,272771,4
9030,0,272771,4
9031,0,272771,4
9032,0,272771,4
9033,0,272771,4
9034,0,272771,4
9035,0,272771,4
9036,0,272771,4
9037,0,272771,4
9038,0,272771,4
9039,0,272771,4
9040,0,272771,4
9041,0,272771,4
9042,0,272771,4
9043,0,272771,4
9044,0,272771,4
9045,0,272771,4
9046,6,272777,4
9047,6,272783,4
9048,0,272783,4
9049,0,272783,4
9050,0,272783,4
9051,0,272783,4
9052,0,272783,4
9053,0,272783,4
9054,6,272789,4
9055,0,272789,4
9056,0,272789,4
9057,0,272789,4
9058,0,272789,4
9059,0,272789,4
9060,6,272795,4
9061,6,272801,4
9062,0,272801,4
9063,0,272801,4
9064,0,272801,4
9065,0,272801,4
9066,0,272801,4
9067,0,272801,4
9068,0,272801,4
9069,0,272801,4
9070,0,272801,4
9071,0,272801,4
9072,0,272801,4
9073,0,272801,4
9074,0,272801,4
9075,0,272801,4
9076,0,272801,4
9077,0,272801,4
9078,0,272801,4
9079,0,272801,4
9080,0,272801,4
9081,0,272801,4
9082,0,272801,4
9083,0,272801,4
9084,0,272801,4
9085,0,272801,4
9086,0,272801,4
9087,0,272801,4
9088,0,272801,4
9089,0,272801,4
9090,0,272801,4
9091,0,272801,4
9092,0,272801,4
9093,0,272801,4
9094,0,272801,4
9095,0,272801,4
9096,0,272801,4
9097,6,272807,4
9098,0,272807,4
9099,0,272807,4
9100,0,272807,4
9101,0,272807,4
9102,0,272807,4
9103,0,272807,4
9104,0,272807,4
9105,0,272807,4
9106,0,272807,4
9107,0,272807,4
9108,0,272807,4
9109,0,272807,4
9110,0,272807,4
9111,0,272807,4
9112,0,272807,4
9113,0,272807,4
9114,0,272807,4
9115,0,272807,4
9116,0,272807,4
9117,0,272807,4
9118,6,272813,4
9119,0,272813,4
9120,0,272813,4
9121,0,272813,4
9122,0,272813,4
9123,6,272819,4
9124,6,272825,4
9125,0,272825,4
9126,0,272825,4
9127,0,272825,4
9128,0,272825,4
9129,0,272825,4
9130,0,272825,4
9131,0,272825,4
9132,0,272825,4
9133,0,272825,4
9134,0,272825,4
9135,0,272825,4
9136,0,272825,4
9137,0,272825,4
9138,0,272825,4
9139,0,272825,4
9140,0,272825,4
9141,6,272831,4
9142,0,272831,4
9143,0,272831,4
9144,0,272831,4
9145,0,272831,4
9146,0,272831,4
9147,0,272831,4
9148,6,272837,4
9149,6,272843,4
9150,0,272843,4
9151,0,272843,4
9152,6,272849,4
9153,0,272849,4
9154,0,272849,4
9155,0,272849,4
9156,0,272849,4
9157,0,272849,4
9158,6,272855,4
9159,0,272855,4
9160,0,272855,4
9161,0,272855,4
9162,0,272855,4
9163,0,272855,4
9164,0,272855,4
9165,6,272861,4
9166,0,272861,4
9167,0,272861,4
9168,0,272861,4
9169,0,272861,4
9170,0,272861,4
9171,0,272861,4
9172,0,272861,4
9173,0,272861,4
9174,0,272861,4
9175,0,272861,4
9176,0,272861,4
9177,6,272867,4
9178,0,272867,4
9179,0,272867,4
9180,0,272867,4
9181,0,272867,4
9182,0,272867,4
9183,0,272867,4
9184,0,272867,4
9185,0,272867,4
9186,0,272867,4
9187,0,272867,4
9188,0,272867,4
9189,0,272867,4
9190,0,272867,4
9191,0,272867,4
9192,0,272867,4
9193,0,272867,4
9194,0,272867,4
9195,0,272867,4
9196,0,272867,4
9197,0,272867,4
9198,0,272867,4
9199,0,272867,4
9200,0,272867,4
9201,0,272867,4
9202,0,272867,4
9203,0,272867,4
9204,0,272867,4
9205,0,272867,4
9206,0,272867,4
9207,0,272867,4
9208,0,272867,4
9209,0,272867,4
9210,0,272867,4
9211,0,272867,4
9212,0,272867,4
9213,0,272867,4
9214,6,272873,4
9215,0,272873,4
9216,0,272873,4
9217,0,272873,4
9218,6,272879,4
9219,0,272879,4
9220,0,272879,4
9221,0,272879,4
9222,0,272879,4
9223,0,272879,4
9224,6,272885,4
9225,0,272885,4
9226,0,272885,4
9227,0,272885,4
9228,0,272885,4
9229,0,272885,4
9230,0,272885,4
9231,0,272885,4
9232,0,272885,4
9233,0,272885,4
9234,0,272885,4
9235,0,272885,4
9236,0,272885,4
9237,0,272885,4
9238,0,272885,4
9239,0,272885,4
9240,0,272885,4
9241,0,272885,4
9242,0,272885,4
9243,0,272885,4
9244,6,272891,4
9245,0,272891,4
9246,0,272891,4
9247,0,272891,4
9248,0,272891,4
9249,0,272891,4
9250,0,272891,4
9251,0,272891,4
9252,0,272891,4
9253,0,272891,4
9254,6,272897,4
9255,0,272897,4
9256,0,272897,4
9257,0,272897,4
9258,0,272897,4
9259,0,272897,4
9260,0,272897,4
9261,0,272897,4
9262,0,272897,4
9263,0,272897,4
9264,0,272897,4
9265,0,272897,4
9266,0,272897,4
9267,0,272897,4
9268,0,272897,4
9269,0,272897,4
9270,0,272897,4
9271,0,272897,4
9272,6,272903,4
9273,0,272903,4
9274,0,272903,4
9275,0,272903,4
9276,0,272903,4
9277,0,272903,4
9278,0,272903,4
9279,0,272903,4
9280,0,272903,4
9281,0,272903,4
9282,0,272903,4
9283,0,272903,4
9284,0,272903,4
9285,0,272903,4
9286,0,272903,4
9287,0,272903,4
9288,0,272903,4
9289,0,272903,4
9290,0,272903,4
9291,0,272903,4
9292,0,272903,4
9293,0,272903,4
9294,0,272903,4
9295,0,272903,4
9296,0,272903,4
9297,0,272903,4
9298,0,272903,4
9299,0,272903,4
9300,0,272903,4
9301,0,272903,4
9302,0,272903,4
9303,0,272903,4
9304,0,272903,4
9305,0,272903,4
9306,0,272903,4
9307,0,272903,4
9308,0,272903,4
9309,0,272903,4
9310,6,272909,4
9311,0,272909,4
9312,6,272915,4
9313,0,272915,4
9314,0,272915,4
9315,0,272915,4
9316,6,272921,4
9317,0,272921,4
9318,0,272921,4
9319,0,272921,4
9320,0,272921,4
9321,0,272921,4
9322,0,272921,4
9323,0,272921,4
9324,6,272927,4
9325,0,272927,4
9326,0,272927,4
9327,6,272933,4
9328,0,272933,4
9329,0,272933,4
9330,0,272933,4
9331,0,272933,4
9332,0,272933,4
9333,0,272933,4
9334,0,272933,4
9335,0,272933,4
9336,0,272933,4
9337,0,272933,4
9338,0,272933,4
9339,0,272933,4
9340,0,272933,4
9341,0,272933,4
9342,0,272933,4
9343,0,272933,4
9344,0,272933,4
9345,0,272933,4
9346,0,272933,4
9347,6,272939,4
9348,0,272939,4
9349,6,272945,4
9350,0,272945,4
9351,0,272945,4
9352,0,272945,4
9353,0,272945,4
9354,0,272945,4
9355,0,272945,4
9356,0,272945,4
9357,6,272951,4
9358,0,272951,4
9359,0,272951,4
9360,0,272951,4
9361,0,272951,4
9362,0,272951,4
9363,0,272951,4
9364,0,272951,4
9365,0,272951,4
9366,0,272951,4
9367,0,272951,4
9368,6,272957,4
9369,0,272957,4
9370,6,272963,4
9371,0,272963,4
9372,0,272963,4
9373,0,272963,4
9374,0,272963,4
9375,6,272969,4
9376,0,272969,4
9377,0,272969,4
9378,0,272969,4
9379,0,272969,4
9380,0,272969,4
9381,0,272969,4
9382,0,272969,4
9383,0,272969,4
9384,0,272969,4
9385,0,272969,4
9386,6,272975,4
9387,0,272975,4
9388,0,272975,4
9389,0,272975,4
9390,0,272975,4
9391,6,272981,4
9392,0,272981,4
9393,0,272981,4
9394,0,272981,4
9395,0,272981,4
9396,0,272981,4
9397,0,272981,4
9398,0,272981,4
9399,6,272987,4
9400,0,272987,4
9401,0,272987,4
9402,0,272987,4
9403,0,272987,4
9404,0,272987,4
9405,0,272987,4
9406,0,272987,4
9407,0,272987,4
9408,0,272987,4
9409,0,272987,4
9410,0,272987,4
9411,0,272987,4
9412,0,272987,4
9413,0,272987,4
9414,0,272987,4
9415,0,272987,4
9416,0,272987,4
9417,0,272987,4
9418,0,272987,4
9419,0,272987,4
9420,0,272987,4
9421,0,272987,4
9422,0,272987,4
9423,0,272987,4
9424,0,272987,4
9425,0,272987,4
9426,0,272987,4
9427,0,272987,4
9428,0,272987,4
9429,0,272987,4
9430,0,272987,4
9431,0,272987,4
9432,0,272987,4
9433,0,272987,4
9434,0,272987,4
9435,0,272987,4
9436,0,272987,4
9437,0,272987,4
9438,0,272987,4
9439,0,272987,4
9440,0,272987,4
9441,0,272987,4
9442,0,272987,4
9443,0,272987,4
9444,0,272987,4
9445,6,272993,4
9446,0,272993,4
9447,0,272993,4
9448,6,272999,4
9449,0,272999,4
9450,0,272999,4
9451,0,272999,4
9452,0,272999,4
9453,0,272999,4
9454,6,273005,4
9455,0,273005,4
9456,0,273005,4
9457,0,273005,4
9458,0,273005,4
9459,0,273005,4
9460,0,273005,4
9461,0,273005,4
9462,0,273005,4
9463,6,273011,4
9464,6,273017,4
9465,0,273017,4
9466,0,273017,4
9467,0,273017,4
9468,0,273017,4
9469,0,273017,4
9470,0,273017,4
9471,6,273023,4
9472,0,273023,4
9473,6,273029,4
9474,0,273029,4
9475,0,273029,4
9476,0,273029,4
9477,0,273029,4
9478,0,273029,4
9479,0,273029,4
9480,0,273029,4
9481,0,273029,4
9482,0,273029,4
9483,0,273029,4
9484,0,273029,4
9485,0,273029,4
9486,0,273029,4
9487,0,273029,4
9488,6,273035,4
9489,0,273035,4
9490,0,273035,4
9491,0,273035,4
9492,0,273035,4
9493,0,273035,4
9494,0,273035,4
9495,0,273035,4
9496,0,273035,4
9497,0,273035,4
9498,0,273035,4
9499,0,273035,4
9500,0,273035,4
9501,0,273035,4
9502,6,273041,4
9503,0,273041,4
9504,0,273041,4
9505,0,273041,4
9506,0,273041,4
9507,0,273041,4
9508,0,273041,4
9509,0,273041,4
9510,0,273041,4
9511,0,273041,4
9512,0,273041,4
9513,0,273041,4
9514,0,273041,4
9515,0,273041,4
9516,0,273041,4
9517,6,273047,4
9518,6,273053,4
9519,0,273053,4
9520,0,273053,4
9521,6,273059,4
9522,0,273059,4
9523,0,273059,4
9524,0,273059,4
9525,0,273059,4
9526,0,273059,4
9527,0,273059,4
9528,0,273059,4
9529,6,273065,4
9530,0,273065,4
9531,0,273065,4
9532,0,273065,4
9533,0,273065,4
9534,0,273065,4
9535,0,273065,4
9536,0,273065,4
9537,6,273071,4
9538,0,273071,4
9539,0,273071,4
9540,0,273071,4
9541,0,273071,4
9542,0,273071,4
9543,0,273071,4
9544,0,273071,4
9545,0,273071,4
9546,0,273071,4
9547,0,273071,4
9548,0,273071,4
9549,0,273071,4
9550,0,273071,4
9551,0,273071,4
9552,6,273077,4
9553,6,273083,4
9554,0,273083,4
9555,0,273083,4
9556,0,273083,4
9557,0,273083,4
9558,0,273083,4
9559,0,273083,4
9560,0,273083,4
9561,0,273083,4
9562,0,273083,4
9563,0,273083,4
9564,0,273083,4
9565,0,273083,4
9566,0,273083,4
9567,0,273083,4
9568,0,273083,4
9569,0,273083,4
9570,0,273083,4
9571,0,273083,4
9572,0,273083,4
9573,0,273083,4
9574,0,273083,4
9575,0,273083,4
9576,0,273083,4
9577,0,273083,4
9578,0,273083,4
9579,0,273083,4
9580,0,273083,4
9581,6,273089,4
9582,0,273089,4
9583,0,273089,4
9584,0,273089,4
9585,0,273089,4
9586,6,273095,4
9587,0,273095,4
9588,0,273095,4
9589,0,273095,4
9590,0,273095,4
9591,0,273095,4
9592,0,273095,4
9593,0,273095,4
9594,0,273095,4
9595,0,273095,4
9596,0,273095,4
9597,0,273095,4
9598,0,273095,4
9599,0,273095,4
9600,0,273095,4
9601,0,273095,4
9602,0,273095,4
9603,0,273095,4
9604,0,273095,4
9605,0,273095,4
9606,0,273095,4
9607,0,273095,4
9608,0,273095,4
9609,0,273095,4
9610,6,273101,4
9611,0,273101,4
9612,0,273101,4
9613,0,273101,4
9614,0,273101,4
9615,0,273101,4
9616,0,273101,4
9617,6,273107,4
9618,6,273113,4
9619,0,273113,4
9620,0,273113,4
9621,0,273113,4
9622,0,273113,4
9623,0,273113,4
9624,0,273113,4
9625,0,273113,4
9626,6,273119,4
9627,0,273119,4
9628,0,273119,4
9629,0,273119,4
9630,0,273119,4
9631,0,273119,4
9632,6,273125,4
9633,0,273125,4
9634,0,273125,4
9635,0,273125,4
9636,0,273125,4
9637,0,273125,4
9638,0,273125,4
9639,0,273125,4
9640,0,273125,4
9641,0,273125,4
9642,0,273125,4
9643,0,273125,4
9644,0,273125,4
9645,0,273125,4
9646,0,273125,4
9647,0,273125,4
9648,6,273131,4
9649,0,273131,4
9650,0,273131,4
9651,0,273131,4
9652,0,273131,4
9653,0,273131,4
9654,0,273131,4
9655,0,273131,4
9656,0,273131,4
9657,0,273131,4
9658,0,273131,4
9659,0,273131,4
9660,6,273137,4
9661,0,273137,4
9662,0,273137,4
9663,0,273137,4
9664,0,273137,4
9665,0,273137,4
9666,0,273137,4
9667,0,273137,4
9668,0,273137,4
9669,0,273137,4
9670,0,273137,4
9671,0,273137,4
9672,6,273143,4
9673,0,273143,4
9674,0,273143,4
9675,0,273143,4
9676,0,273143,4
9677,0,273143,4
9678,0,273143,4
9679,0,273143,4
9680,0,273143,4
9681,0,273143,4
9682,0,273143,4
9683,0,273143,4
9684,0,273143,4
9685,0,273143,4
9686,0,273143,4
9687,0,273143,4
9688,0,273143,4
9689,0,273143,4
9690,0,273143,4
9691,0,273143,4
9692,0,273143,4
9693,0,273143,4
9694,0,273143,4
9695,0,273143,4
9696,0,273143,4
9697,0,273143,4
9698,0,273143,4
9699,0,273143,4
9700,0,273143,4
9701,0,273143,4
9702,0,273143,4
9703,0,273143,4
9704,0,273143,4
9705,0,273143,4
9706,0,273143,4
9707,0,273143,4
9708,0,273143,4
9709,0,273143,4
9710,0,273143,4
9711,0,273143,4
9712,0,273143,4
9713,0,273143,4
9714,6,273149,4
9715,6,273155,4
9716,0,273155,4
9717,0,273155,4
9718,0,273155,4
9719,0,273155,4
9720,0,273155,4
9721,0,273155,4
9722,0,273155,4
9723,0,273155,4
9724,0,273155,4
9725,0,273155,4
9726,0,273155,4
9727,0,273155,4
9728,0,273155,4
9729,0,273155,4
9730,0,273155,4
9731,0,273155,4
9732,0,273155,4
9733,0,273155,4
9734,0,273155,4
9735,0,273155,4
9736,0,273155,4
9737,0,273155,4
9738,0,273155,4
9739,0,273155,4
9740,0,273155,4
9741,0,273155,4
9742,0,273155,4
9743,0,273155,4
9744,0,273155,4
9745,0,273155,4
9746,6,273161,4
9747,0,273161,4
9748,0,273161,4
9749,0,273161,4
9750,0,273161,4
9751,0,273161,4
9752,0,273161,4
9753,0,273161,4
9754,0,273161,4
9755,0,273161,4
9756,0,273161,4
9757,0,273161,4
9758,0,273161,4
9759,0,273161,4
9760,0,273161,4
9761,0,273161,4
9762,0,273161,4
9763,0,273161,4
9764,0,273161,4
9765,0,273161,4
9766,0,273161,4
9767,0,273161,4
9768,6,273167,4
9769,0,273167,4
9770,0,273167,4
9771,0,273167,4
9772,0,273167,4
9773,0,273167,4
9774,0,273167,4
9775,0,273167,4
9776,0,273167,4
9777,0,273167,4
9778,0,273167,4
9779,0,273167,4
9780,0,273167,4
9781,6,273173,4
9782,0,273173,4
9783,0,273173,4
9784,0,273173,4
9785,6,273179,4
9786,0,273179,4
9787,0,273179,4
9788,0,273179,4
9789,0,273179,4
9790,0,273179,4
9791,0,273179,4
9792,0,273179,4
9793,0,273179,4
9794,6,273185,4
9795,0,273185,4
9796,0,273185,4
9797,6,273191,4
9798,0,273191,4
9799,0,273191,4
9800,0,273191,4
9801,0,273191,4
9802,0,273191,4
9803,0,273191,4
9804,0,273191,4
9805,0,273191,4
9806,0,273191,4
9807,0,273191,4
9808,0,273191,4
9809,0,273191,4
9810,0,273191,4
9811,0,273191,4
9812,0,273191,4
9813,6,273197,4
9814,0,273197,4
9815,6,273203,4
9816,0,273203,4
9817,0,273203,4
9818,0,273203,4
9819,0,273203,4
9820,0,273203,4
9821,6,273209,4
9822,0,273209,4
9823,0,273209,4
9824,0,273209,4
9825,0,273209,4
9826,6,273215,4
9827,0,273215,4
9828,0,273215,4
9829,6,273221,4
9830,0,273221,4
9831,0,273221,4
9832,0,273221,4
9833,0,273221,4
9834,0,273221,4
9835,0,273221,4
9836,0,273221,4
9837,0,273221,4
9838,0,273221,4
9839,0,273221,4
9840,0,273221,4
9841,0,273221,4
9842,0,273221,4
9843,0,273221,4
9844,0,273221,4
9845,0,273221,4
9846,0,273221,4
9847,0,273221,4
9848,0,273221,4
9849,0,273221,4
9850,0,273221,4
9851,0,273221,4
9852,0,273221,4
9853,6,273227,4
9854,0,273227,4
9855,0,273227,4
9856,0,273227,4
9857,0,273227,4
9858,0,273227,4
9859,0,273227,4
9860,0,273227,4
9861,0,273227,4
9862,0,273227,4
9863,0,273227,4
9864,0,273227,4
9865,0,273227,4
9866,0,273227,4
9867,0,273227,4
9868,0,273227,4
9869,0,273227,4
